"COUNTRY","Country","Year","INDICATOR","Indicator","Unit.Code","Unit","PowerCode","Reference.Period","Value"
"DNK","Denmark",2014,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1328
"DNK","Denmark",2015,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1584
"DNK","Denmark",2016,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1853
"DNK","Denmark",2017,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1888
"DNK","Denmark",2018,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,2013
"DNK","Denmark",2019,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,2153
"DNK","Denmark",2010,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,0.78
"DNK","Denmark",2011,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-24.97
"DNK","Denmark",2012,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,1.03
"DNK","Denmark",2013,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-13.28
"DNK","Denmark",2014,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-21.79
"DNK","Denmark",2015,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,19.28
"DNK","Denmark",2016,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,16.98
"DNK","Denmark",2017,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,1.89
"DNK","Denmark",2018,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,6.62
"DNK","Denmark",2019,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,6.95
"DNK","Denmark",2007,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,64.7
"DNK","Denmark",2008,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,74.57
"DNK","Denmark",2009,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,78.79
"DNK","Denmark",2010,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,50
"DNK","Denmark",2011,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,70.53
"DNK","Denmark",2012,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,51.49
"DNK","Denmark",2013,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,60.25
"DNK","Denmark",2014,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,62.38
"DNK","Denmark",2015,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,48.48
"DNK","Denmark",2016,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,60
"DNK","Denmark",2017,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,55.63
"DNK","Denmark",2018,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,55.09
"DNK","Denmark",2019,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,35.66
"FIN","Finland",2007,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","EUR","Euro","Millions",NA,48386
"FIN","Finland",2008,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","EUR","Euro","Millions",NA,57594
"FIN","Finland",2009,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","EUR","Euro","Millions",NA,54093
"FIN","Finland",2010,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","EUR","Euro","Millions",NA,56471
"FIN","Finland",2011,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","EUR","Euro","Millions",NA,60361
"FIN","Finland",2012,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","EUR","Euro","Millions",NA,63282
"FIN","Finland",2013,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","EUR","Euro","Millions",NA,66727
"FIN","Finland",2014,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","EUR","Euro","Millions",NA,68373
"FIN","Finland",2015,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","EUR","Euro","Millions",NA,72503
"FIN","Finland",2016,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","EUR","Euro","Millions",NA,76026
"FIN","Finland",2017,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","EUR","Euro","Millions",NA,78143
"FIN","Finland",2018,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","EUR","Euro","Millions",NA,85320
"FIN","Finland",2019,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","EUR","Euro","Millions",NA,90977
"FIN","Finland",2007,"CORPORATE_LENDING_FLOW","New business lending, total",NA,NA,"Millions",NA,42698
"FIN","Finland",2008,"CORPORATE_LENDING_FLOW","New business lending, total",NA,NA,"Millions",NA,54368
"FIN","Finland",2009,"CORPORATE_LENDING_FLOW","New business lending, total",NA,NA,"Millions",NA,50850
"FIN","Finland",2010,"CORPORATE_LENDING_FLOW","New business lending, total",NA,NA,"Millions",NA,54422
"FIN","Finland",2011,"CORPORATE_LENDING_FLOW","New business lending, total",NA,NA,"Millions",NA,37438
"FIN","Finland",2012,"CORPORATE_LENDING_FLOW","New business lending, total",NA,NA,"Millions",NA,34856
"FIN","Finland",2013,"CORPORATE_LENDING_FLOW","New business lending, total",NA,NA,"Millions",NA,39516
"FIN","Finland",2014,"CORPORATE_LENDING_FLOW","New business lending, total",NA,NA,"Millions",NA,35560
"FIN","Finland",2015,"CORPORATE_LENDING_FLOW","New business lending, total",NA,NA,"Millions",NA,34976
"FIN","Finland",2016,"CORPORATE_LENDING_FLOW","New business lending, total",NA,NA,"Millions",NA,36447
"FIN","Finland",2017,"CORPORATE_LENDING_FLOW","New business lending, total",NA,NA,"Millions",NA,37087
"FIN","Finland",2018,"CORPORATE_LENDING_FLOW","New business lending, total",NA,NA,"Millions",NA,36256
"FIN","Finland",2019,"CORPORATE_LENDING_FLOW","New business lending, total",NA,NA,"Millions",NA,36797
"FIN","Finland",2007,"SME_LENDING_FLOW","New business lending, SMEs",NA,NA,"Millions",NA,11576
"FIN","Finland",2008,"SME_LENDING_FLOW","New business lending, SMEs",NA,NA,"Millions",NA,11881
"FIN","Finland",2009,"SME_LENDING_FLOW","New business lending, SMEs",NA,NA,"Millions",NA,9944
"FIN","Finland",2010,"SME_LENDING_FLOW","New business lending, SMEs",NA,NA,"Millions",NA,8300
"FIN","Finland",2011,"SME_LENDING_FLOW","New business lending, SMEs",NA,NA,"Millions",NA,7902
"FIN","Finland",2012,"SME_LENDING_FLOW","New business lending, SMEs",NA,NA,"Millions",NA,7749
"FIN","Finland",2013,"SME_LENDING_FLOW","New business lending, SMEs",NA,NA,"Millions",NA,7330
"FIN","Finland",2014,"SME_LENDING_FLOW","New business lending, SMEs",NA,NA,"Millions",NA,6832
"FIN","Finland",2015,"SME_LENDING_FLOW","New business lending, SMEs",NA,NA,"Millions",NA,8444
"FIN","Finland",2016,"SME_LENDING_FLOW","New business lending, SMEs",NA,NA,"Millions",NA,9083
"FIN","Finland",2017,"SME_LENDING_FLOW","New business lending, SMEs",NA,NA,"Millions",NA,9607
"FIN","Finland",2018,"SME_LENDING_FLOW","New business lending, SMEs",NA,NA,"Millions",NA,10132
"FIN","Finland",2019,"SME_LENDING_FLOW","New business lending, SMEs",NA,NA,"Millions",NA,9773
"FIN","Finland",2007,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,27.11
"FIN","Finland",2008,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,21.85
"FIN","Finland",2009,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,19.56
"FIN","Finland",2010,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,15.25
"FIN","Finland",2011,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,21.11
"FIN","Finland",2012,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,22.23
"FIN","Finland",2013,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,18.55
"FIN","Finland",2014,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,19.21
"FIN","Finland",2015,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,24.14
"FIN","Finland",2016,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,24.92
"FIN","Finland",2017,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,25.9
"FIN","Finland",2018,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,27.95
"FIN","Finland",2019,"NEW_LENDING_PROPORTION","Share of new SME lending (% of total new lending)","PC","Percentage","Units",NA,26.56
"FIN","Finland",2007,"LOAN_GUARANTEES","Government loan guarantees, SMEs","EUR","Euro","Millions",NA,416
"FIN","Finland",2008,"LOAN_GUARANTEES","Government loan guarantees, SMEs","EUR","Euro","Millions",NA,438
"FIN","Finland",2009,"LOAN_GUARANTEES","Government loan guarantees, SMEs","EUR","Euro","Millions",NA,474
"FIN","Finland",2010,"LOAN_GUARANTEES","Government loan guarantees, SMEs","EUR","Euro","Millions",NA,447
"FIN","Finland",2011,"LOAN_GUARANTEES","Government loan guarantees, SMEs","EUR","Euro","Millions",NA,497
"FIN","Finland",2012,"LOAN_GUARANTEES","Government loan guarantees, SMEs","EUR","Euro","Millions",NA,408
"FIN","Finland",2013,"LOAN_GUARANTEES","Government loan guarantees, SMEs","EUR","Euro","Millions",NA,379
"FIN","Finland",2014,"LOAN_GUARANTEES","Government loan guarantees, SMEs","EUR","Euro","Millions",NA,476
"FIN","Finland",2015,"LOAN_GUARANTEES","Government loan guarantees, SMEs","EUR","Euro","Millions",NA,522
"FIN","Finland",2016,"LOAN_GUARANTEES","Government loan guarantees, SMEs","EUR","Euro","Millions",NA,570
"FIN","Finland",2017,"LOAN_GUARANTEES","Government loan guarantees, SMEs","EUR","Euro","Millions",NA,540
"FIN","Finland",2018,"LOAN_GUARANTEES","Government loan guarantees, SMEs","EUR","Euro","Millions",NA,563
"FIN","Finland",2019,"LOAN_GUARANTEES","Government loan guarantees, SMEs","EUR","Euro","Millions",NA,611
"FIN","Finland",2015,"NPL_CORPORATE","Non-performing loans, total (% of all business loans)","PC","Percentage","Units",NA,4.07
"FIN","Finland",2016,"NPL_CORPORATE","Non-performing loans, total (% of all business loans)","PC","Percentage","Units",NA,3.07
"FIN","Finland",2017,"NPL_CORPORATE","Non-performing loans, total (% of all business loans)","PC","Percentage","Units",NA,2.68
"FIN","Finland",2018,"NPL_CORPORATE","Non-performing loans, total (% of all business loans)","PC","Percentage","Units",NA,3.72
"FIN","Finland",2019,"NPL_CORPORATE","Non-performing loans, total (% of all business loans)","PC","Percentage","Units",NA,3.75
"FIN","Finland",2015,"NPL_SMES","Non-performing loans, SMEs (% of all SME loans)",NA,NA,"Units",NA,1423
"FIN","Finland",2016,"NPL_SMES","Non-performing loans, SMEs (% of all SME loans)",NA,NA,"Units",NA,1119
"FIN","Finland",2017,"NPL_SMES","Non-performing loans, SMEs (% of all SME loans)",NA,NA,"Units",NA,994
"FIN","Finland",2007,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,5.39
"FIN","Finland",2008,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,5.58
"FIN","Finland",2009,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,3.02
"FIN","Finland",2010,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.66
"FIN","Finland",2011,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,3.23
"FIN","Finland",2012,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.86
"FIN","Finland",2013,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.81
"FIN","Finland",2014,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.94
"FIN","Finland",2015,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.96
"FIN","Finland",2016,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.76
"FIN","Finland",2017,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.75
"FIN","Finland",2018,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,3.21
"FIN","Finland",2019,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,3.29
"FIN","Finland",2007,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,4.83
"FIN","Finland",2008,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,5.08
"FIN","Finland",2009,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,2.24
"FIN","Finland",2010,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.86
"FIN","Finland",2011,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,2.59
"FIN","Finland",2012,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,2.07
"FIN","Finland",2013,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.91
"FIN","Finland",2014,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.92
"FIN","Finland",2015,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.46
"FIN","Finland",2016,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.33
"FIN","Finland",2017,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.35
"FIN","Finland",2018,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.25
"FIN","Finland",2019,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.37
"FIN","Finland",2007,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.56
"FIN","Finland",2008,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.5
"FIN","Finland",2009,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.78
"FIN","Finland",2010,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.8
"FIN","Finland",2011,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.64
"FIN","Finland",2012,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.79
"FIN","Finland",2013,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.9
"FIN","Finland",2014,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.02
"FIN","Finland",2015,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.5
"FIN","Finland",2016,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.43
"FIN","Finland",2017,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.4
"FIN","Finland",2018,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.96
"FIN","Finland",2019,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.92
"FIN","Finland",2010,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)",NA,NA,"Units",NA,33
"FIN","Finland",2011,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)",NA,NA,"Units",NA,34
"FIN","Finland",2012,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)",NA,NA,"Units",NA,35
"FIN","Finland",2013,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)",NA,NA,"Units",NA,41
"FIN","Finland",2014,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)",NA,NA,"Units",NA,41
"FIN","Finland",2015,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)",NA,NA,"Units",NA,38
"FIN","Finland",2016,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)",NA,NA,"Units",NA,35
"FIN","Finland",2017,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)",NA,NA,"Units",NA,34
"FIN","Finland",2018,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)",NA,NA,"Units",NA,31
"FIN","Finland",2019,"COLLATERAL","Collateral, SMEs (% of SMEs needing collateral to obtain bank lending)",NA,NA,"Units",NA,27
"FIN","Finland",2011,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,1
"FIN","Finland",2012,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,5
"FIN","Finland",2013,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,10
"FIN","Finland",2014,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,8
"FIN","Finland",2015,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,3
"FIN","Finland",2016,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,4
"FIN","Finland",2007,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,189
"FIN","Finland",2008,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,218
"FIN","Finland",2009,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,146
"FIN","Finland",2010,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,351
"FIN","Finland",2011,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,148
"FIN","Finland",2012,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,185
"FIN","Finland",2013,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,173
"FIN","Finland",2014,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,168
"FIN","Finland",2015,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,190
"FIN","Finland",2016,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,219
"FIN","Finland",2017,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,203
"FIN","Finland",2018,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,368
"FIN","Finland",2019,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,596
"FIN","Finland",2008,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,15.34
"FIN","Finland",2009,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-33.03
"FIN","Finland",2010,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,140.41
"FIN","Finland",2011,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-57.83
"FIN","Finland",2012,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,25
"FIN","Finland",2013,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-6.49
"FIN","Finland",2014,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-2.89
"FIN","Finland",2015,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,13.1
"FIN","Finland",2016,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,15.26
"FIN","Finland",2017,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-7.31
"FIN","Finland",2018,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,81.28
"FIN","Finland",2019,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,61.96
